id,name,height_cm,weight_kg,type_list,abilities,evolutions,page_url
0448,Lucario,1.2 m (3′11″),54.0 kg (119.0 lbs),"Fighting, Steel, Fighting, Steel","[{'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Justified', 'url': 'https://pokemondb.net/ability/justified'}, {'name': 'Adaptability', 'url': 'https://pokemondb.net/ability/adaptability'}]","[{'id': '', 'name': 'Riolu', 'url': 'https://pokemondb.net/pokedex/riolu'}, {'id': '', 'name': 'Lucario', 'url': 'https://pokemondb.net/pokedex/lucario'}]",https://pokemondb.net//pokedex/lucario
0446,Munchlax,0.6 m (2′00″),105.0 kg (231.5 lbs),Normal,"[{'name': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'name': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'name': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}]","[{'id': '', 'name': 'Munchlax', 'url': 'https://pokemondb.net/pokedex/munchlax'}, {'id': '', 'name': 'Snorlax', 'url': 'https://pokemondb.net/pokedex/snorlax'}]",https://pokemondb.net//pokedex/munchlax
0444,Gabite,1.4 m (4′07″),56.0 kg (123.5 lbs),"Dragon, Ground, Victory Road","[{'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}, {'name': 'Rough Skin', 'url': 'https://pokemondb.net/ability/rough-skin'}]","[{'id': '', 'name': 'Gible', 'url': 'https://pokemondb.net/pokedex/gible'}, {'id': '', 'name': 'Gabite', 'url': 'https://pokemondb.net/pokedex/gabite'}, {'id': '', 'name': 'Garchomp', 'url': 'https://pokemondb.net/pokedex/garchomp'}]",https://pokemondb.net//pokedex/gabite
0443,Gible,0.7 m (2′04″),20.5 kg (45.2 lbs),"Dragon, Ground","[{'name': 'Sand Veil', 'url': 'https://pokemondb.net/ability/sand-veil'}, {'name': 'Rough Skin', 'url': 'https://pokemondb.net/ability/rough-skin'}]","[{'id': '', 'name': 'Gible', 'url': 'https://pokemondb.net/pokedex/gible'}, {'id': '', 'name': 'Gabite', 'url': 'https://pokemondb.net/pokedex/gabite'}, {'id': '', 'name': 'Garchomp', 'url': 'https://pokemondb.net/pokedex/garchomp'}]",https://pokemondb.net//pokedex/gible
0442,Spiritomb,1.0 m (3′03″),108.0 kg (238.1 lbs),"Ghost, Dark","[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}]",,https://pokemondb.net//pokedex/spiritomb
0450,Hippowdon,2.0 m (6′07″),300.0 kg (661.4 lbs),Ground,"[{'name': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}, {'name': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]","[{'id': '', 'name': 'Hippopotas', 'url': 'https://pokemondb.net/pokedex/hippopotas'}, {'id': '', 'name': 'Hippowdon', 'url': 'https://pokemondb.net/pokedex/hippowdon'}]",https://pokemondb.net//pokedex/hippowdon
0447,Riolu,0.7 m (2′04″),20.2 kg (44.5 lbs),Fighting,"[{'name': 'Steadfast', 'url': 'https://pokemondb.net/ability/steadfast'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}]","[{'id': '', 'name': 'Riolu', 'url': 'https://pokemondb.net/pokedex/riolu'}, {'id': '', 'name': 'Lucario', 'url': 'https://pokemondb.net/pokedex/lucario'}]",https://pokemondb.net//pokedex/riolu
0449,Hippopotas,0.8 m (2′07″),49.5 kg (109.1 lbs),Ground,"[{'name': 'Sand Stream', 'url': 'https://pokemondb.net/ability/sand-stream'}, {'name': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]","[{'id': '', 'name': 'Hippopotas', 'url': 'https://pokemondb.net/pokedex/hippopotas'}, {'id': '', 'name': 'Hippowdon', 'url': 'https://pokemondb.net/pokedex/hippowdon'}]",https://pokemondb.net//pokedex/hippopotas
0441,Chatot,0.5 m (1′08″),1.9 kg (4.2 lbs),"Normal, Flying, Route 213, 218, 222, Eterna City","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Tangled Feet', 'url': 'https://pokemondb.net/ability/tangled-feet'}, {'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}]",,https://pokemondb.net//pokedex/chatot
0438,Bonsly,0.5 m (1′08″),15.0 kg (33.1 lbs),"Rock, Route 209, 210, Trophy Garden","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Rock Head', 'url': 'https://pokemondb.net/ability/rock-head'}, {'name': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]","[{'id': '', 'name': 'Bonsly', 'url': 'https://pokemondb.net/pokedex/bonsly'}, {'id': '', 'name': 'Sudowoodo', 'url': 'https://pokemondb.net/pokedex/sudowoodo'}]",https://pokemondb.net//pokedex/bonsly
0436,Bronzor,0.5 m (1′08″),60.5 kg (133.4 lbs),"Steel, Psychic, Route 211, Mt. Coronet, Turnback Cave, Wayward Cave","[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}, {'name': 'Heatproof', 'url': 'https://pokemondb.net/ability/heatproof'}, {'name': 'Heavy Metal', 'url': 'https://pokemondb.net/ability/heavy-metal'}]","[{'id': '', 'name': 'Bronzor', 'url': 'https://pokemondb.net/pokedex/bronzor'}, {'id': '', 'name': 'Bronzong', 'url': 'https://pokemondb.net/pokedex/bronzong'}]",https://pokemondb.net//pokedex/bronzor
0433,Chingling,0.2 m (0′08″),0.6 kg (1.3 lbs),"Psychic, Route 211, Mt. Coronet, Sendoff Spring, Turnback Cave","[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]","[{'id': '', 'name': 'Chingling', 'url': 'https://pokemondb.net/pokedex/chingling'}, {'id': '', 'name': 'Chimecho', 'url': 'https://pokemondb.net/pokedex/chimecho'}]",https://pokemondb.net//pokedex/chingling
0437,Bronzong,1.3 m (4′03″),187.0 kg (412.3 lbs),"Steel, Psychic","[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}, {'name': 'Heatproof', 'url': 'https://pokemondb.net/ability/heatproof'}, {'name': 'Heavy Metal', 'url': 'https://pokemondb.net/ability/heavy-metal'}]","[{'id': '', 'name': 'Bronzor', 'url': 'https://pokemondb.net/pokedex/bronzor'}, {'id': '', 'name': 'Bronzong', 'url': 'https://pokemondb.net/pokedex/bronzong'}]",https://pokemondb.net//pokedex/bronzong
0435,Skuntank,1.0 m (3′03″),38.0 kg (83.8 lbs),"Poison, Dark","[{'name': 'Stench', 'url': 'https://pokemondb.net/ability/stench'}, {'name': 'Aftermath', 'url': 'https://pokemondb.net/ability/aftermath'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]","[{'id': '', 'name': 'Stunky', 'url': 'https://pokemondb.net/pokedex/stunky'}, {'id': '', 'name': 'Skuntank', 'url': 'https://pokemondb.net/pokedex/skuntank'}]",https://pokemondb.net//pokedex/skuntank
0434,Stunky,0.4 m (1′04″),19.2 kg (42.3 lbs),"Poison, Dark","[{'name': 'Stench', 'url': 'https://pokemondb.net/ability/stench'}, {'name': 'Aftermath', 'url': 'https://pokemondb.net/ability/aftermath'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]","[{'id': '', 'name': 'Stunky', 'url': 'https://pokemondb.net/pokedex/stunky'}, {'id': '', 'name': 'Skuntank', 'url': 'https://pokemondb.net/pokedex/skuntank'}]",https://pokemondb.net//pokedex/stunky
0439,Mime Jr.,0.6 m (2′00″),13.0 kg (28.7 lbs),"Psychic, Fairy, Trophy Garden","[{'name': 'Soundproof', 'url': 'https://pokemondb.net/ability/soundproof'}, {'name': 'Filter', 'url': 'https://pokemondb.net/ability/filter'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Mime Jr.', 'url': 'https://pokemondb.net/pokedex/mime-jr'}, {'id': '', 'name': 'Mr. Mime', 'url': 'https://pokemondb.net/pokedex/mr-mime'}, {'id': '', 'name': 'Mr. Mime', 'url': 'https://pokemondb.net/pokedex/mr-mime'}, {'id': '', 'name': 'Mr. Rime', 'url': 'https://pokemondb.net/pokedex/mr-rime'}]",https://pokemondb.net//pokedex/mime-jr
0440,Happiny,0.6 m (2′00″),24.4 kg (53.8 lbs),Normal,"[{'name': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'name': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}, {'name': 'Friend Guard', 'url': 'https://pokemondb.net/ability/friend-guard'}]","[{'id': '', 'name': 'Happiny', 'url': 'https://pokemondb.net/pokedex/happiny'}, {'id': '', 'name': 'Chansey', 'url': 'https://pokemondb.net/pokedex/chansey'}, {'id': '', 'name': 'Blissey', 'url': 'https://pokemondb.net/pokedex/blissey'}]",https://pokemondb.net//pokedex/happiny
0430,Honchkrow,0.9 m (2′11″),27.3 kg (60.2 lbs),"Dark, Flying","[{'name': 'Insomnia', 'url': 'https://pokemondb.net/ability/insomnia'}, {'name': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'name': 'Moxie', 'url': 'https://pokemondb.net/ability/moxie'}]","[{'id': '', 'name': 'Murkrow', 'url': 'https://pokemondb.net/pokedex/murkrow'}, {'id': '', 'name': 'Honchkrow', 'url': 'https://pokemondb.net/pokedex/honchkrow'}]",https://pokemondb.net//pokedex/honchkrow
0427,Buneary,0.4 m (1′04″),5.5 kg (12.1 lbs),"Normal, Route 25","[{'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'name': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}]","[{'id': '', 'name': 'Buneary', 'url': 'https://pokemondb.net/pokedex/buneary'}, {'id': '', 'name': 'Lopunny', 'url': 'https://pokemondb.net/pokedex/lopunny'}]",https://pokemondb.net//pokedex/buneary
0425,Drifloon,0.4 m (1′04″),1.2 kg (2.6 lbs),"Ghost, Flying","[{'name': 'Aftermath', 'url': 'https://pokemondb.net/ability/aftermath'}, {'name': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'name': 'Flare Boost', 'url': 'https://pokemondb.net/ability/flare-boost'}]","[{'id': '', 'name': 'Drifloon', 'url': 'https://pokemondb.net/pokedex/drifloon'}, {'id': '', 'name': 'Drifblim', 'url': 'https://pokemondb.net/pokedex/drifblim'}]",https://pokemondb.net//pokedex/drifloon
0432,Purugly,1.0 m (3′03″),43.8 kg (96.6 lbs),"Normal, Route 222, 229","[{'name': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}, {'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]","[{'id': '', 'name': 'Glameow', 'url': 'https://pokemondb.net/pokedex/glameow'}, {'id': '', 'name': 'Purugly', 'url': 'https://pokemondb.net/pokedex/purugly'}]",https://pokemondb.net//pokedex/purugly
0431,Glameow,0.5 m (1′08″),3.9 kg (8.6 lbs),"Normal, Route 218, 222","[{'name': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}]","[{'id': '', 'name': 'Glameow', 'url': 'https://pokemondb.net/pokedex/glameow'}, {'id': '', 'name': 'Purugly', 'url': 'https://pokemondb.net/pokedex/purugly'}]",https://pokemondb.net//pokedex/glameow
0428,Lopunny,1.2 m (3′11″),33.3 kg (73.4 lbs),"Normal, Normal, Fighting","[{'name': 'Cute Charm', 'url': 'https://pokemondb.net/ability/cute-charm'}, {'name': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'name': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'name': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]","[{'id': '', 'name': 'Buneary', 'url': 'https://pokemondb.net/pokedex/buneary'}, {'id': '', 'name': 'Lopunny', 'url': 'https://pokemondb.net/pokedex/lopunny'}]",https://pokemondb.net//pokedex/lopunny
0429,Mismagius,0.9 m (2′11″),4.4 kg (9.7 lbs),Ghost,"[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]","[{'id': '', 'name': 'Misdreavus', 'url': 'https://pokemondb.net/pokedex/misdreavus'}, {'id': '', 'name': 'Mismagius', 'url': 'https://pokemondb.net/pokedex/mismagius'}]",https://pokemondb.net//pokedex/mismagius
0426,Drifblim,1.2 m (3′11″),15.0 kg (33.1 lbs),"Ghost, Flying","[{'name': 'Aftermath', 'url': 'https://pokemondb.net/ability/aftermath'}, {'name': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'name': 'Flare Boost', 'url': 'https://pokemondb.net/ability/flare-boost'}]","[{'id': '', 'name': 'Drifloon', 'url': 'https://pokemondb.net/pokedex/drifloon'}, {'id': '', 'name': 'Drifblim', 'url': 'https://pokemondb.net/pokedex/drifblim'}]",https://pokemondb.net//pokedex/drifblim
0424,Ambipom,1.2 m (3′11″),20.3 kg (44.8 lbs),Normal,"[{'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'name': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'name': 'Skill Link', 'url': 'https://pokemondb.net/ability/skill-link'}]","[{'id': '', 'name': 'Aipom', 'url': 'https://pokemondb.net/pokedex/aipom'}, {'id': '', 'name': 'Ambipom', 'url': 'https://pokemondb.net/pokedex/ambipom'}]",https://pokemondb.net//pokedex/ambipom
0423,Gastrodon,0.9 m (2′11″),29.9 kg (65.9 lbs),"Water, Ground, Route 205, 212, 213, 218, 224, Canalave City, Fuego Ironworks, Pastoria City, Valley Windworks","[{'name': 'Sticky Hold', 'url': 'https://pokemondb.net/ability/sticky-hold'}, {'name': 'Storm Drain', 'url': 'https://pokemondb.net/ability/storm-drain'}, {'name': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]","[{'id': '', 'name': 'Shellos', 'url': 'https://pokemondb.net/pokedex/shellos'}, {'id': '', 'name': 'Gastrodon', 'url': 'https://pokemondb.net/pokedex/gastrodon'}]",https://pokemondb.net//pokedex/gastrodon
0422,Shellos,0.3 m (1′00″),6.3 kg (13.9 lbs),"Water, Route 205, 212, 213, 218, Canalave City, Fuego Ironworks, Pastoria City, Valley Windworks","[{'name': 'Sticky Hold', 'url': 'https://pokemondb.net/ability/sticky-hold'}, {'name': 'Storm Drain', 'url': 'https://pokemondb.net/ability/storm-drain'}, {'name': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]","[{'id': '', 'name': 'Shellos', 'url': 'https://pokemondb.net/pokedex/shellos'}, {'id': '', 'name': 'Gastrodon', 'url': 'https://pokemondb.net/pokedex/gastrodon'}]",https://pokemondb.net//pokedex/shellos
0421,Cherrim,0.5 m (1′08″),9.3 kg (20.5 lbs),"Grass, Route 12","[{'name': 'Flower Gift', 'url': 'https://pokemondb.net/ability/flower-gift'}]","[{'id': '', 'name': 'Cherubi', 'url': 'https://pokemondb.net/pokedex/cherubi'}, {'id': '', 'name': 'Cherrim', 'url': 'https://pokemondb.net/pokedex/cherrim'}]",https://pokemondb.net//pokedex/cherrim
0419,Floatzel,1.1 m (3′07″),33.5 kg (73.9 lbs),"Water, Route 218, 221, 222, 224, 230, Fuego Ironworks, Victory Road","[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Water Veil', 'url': 'https://pokemondb.net/ability/water-veil'}]","[{'id': '', 'name': 'Buizel', 'url': 'https://pokemondb.net/pokedex/buizel'}, {'id': '', 'name': 'Floatzel', 'url': 'https://pokemondb.net/pokedex/floatzel'}]",https://pokemondb.net//pokedex/floatzel
0418,Buizel,0.7 m (2′04″),29.5 kg (65.0 lbs),"Water, Route 205, 212, 213, Valley Windworks","[{'name': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'name': 'Water Veil', 'url': 'https://pokemondb.net/ability/water-veil'}]","[{'id': '', 'name': 'Buizel', 'url': 'https://pokemondb.net/pokedex/buizel'}, {'id': '', 'name': 'Floatzel', 'url': 'https://pokemondb.net/pokedex/floatzel'}]",https://pokemondb.net//pokedex/buizel
0417,Pachirisu,0.4 m (1′04″),3.9 kg (8.6 lbs),"Electric, Route 205, Valley Windworks","[{'name': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'name': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'name': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}]",,https://pokemondb.net//pokedex/pachirisu
0416,Vespiquen,1.2 m (3′11″),38.5 kg (84.9 lbs),"Bug, Flying, Route 12","[{'name': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'name': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}]","[{'id': '', 'name': 'Combee', 'url': 'https://pokemondb.net/pokedex/combee'}, {'id': '', 'name': 'Vespiquen', 'url': 'https://pokemondb.net/pokedex/vespiquen'}]",https://pokemondb.net//pokedex/vespiquen
0415,Combee,0.3 m (1′00″),5.5 kg (12.1 lbs),"Bug, Flying, Route 5, 6, 7, 8, 11, 16, 25, Celadon City, Cerulean City, National Park, Vermilion City","[{'name': 'Honey Gather', 'url': 'https://pokemondb.net/ability/honey-gather'}, {'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}]","[{'id': '', 'name': 'Combee', 'url': 'https://pokemondb.net/pokedex/combee'}, {'id': '', 'name': 'Vespiquen', 'url': 'https://pokemondb.net/pokedex/vespiquen'}]",https://pokemondb.net//pokedex/combee
0411,Bastiodon,1.3 m (4′03″),149.5 kg (329.6 lbs),"Rock, Steel","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Soundproof', 'url': 'https://pokemondb.net/ability/soundproof'}]","[{'id': '', 'name': 'Shieldon', 'url': 'https://pokemondb.net/pokedex/shieldon'}, {'id': '', 'name': 'Bastiodon', 'url': 'https://pokemondb.net/pokedex/bastiodon'}]",https://pokemondb.net//pokedex/bastiodon
0414,Mothim,0.9 m (2′11″),23.3 kg (51.4 lbs),"Bug, Flying","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Tinted Lens', 'url': 'https://pokemondb.net/ability/tinted-lens'}]","[{'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Mothim', 'url': 'https://pokemondb.net/pokedex/mothim'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]",https://pokemondb.net//pokedex/mothim
0412,Burmy,0.2 m (0′08″),3.4 kg (7.5 lbs),"Bug, Bug, Bug, Route 38","[{'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Shed Skin', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Mothim', 'url': 'https://pokemondb.net/pokedex/mothim'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]",https://pokemondb.net//pokedex/burmy
0413,Wormadam,0.5 m (1′08″),6.5 kg (14.3 lbs),"Bug, Grass, Bug, Ground, Bug, Steel","[{'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Anticipation', 'url': 'https://pokemondb.net/ability/anticipation'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Mothim', 'url': 'https://pokemondb.net/pokedex/mothim'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'id': '', 'name': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'id': '', 'name': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]",https://pokemondb.net//pokedex/wormadam
0408,Cranidos,0.9 m (2′11″),31.5 kg (69.4 lbs),"Rock, Pewter City","[{'name': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]","[{'id': '', 'name': 'Cranidos', 'url': 'https://pokemondb.net/pokedex/cranidos'}, {'id': '', 'name': 'Rampardos', 'url': 'https://pokemondb.net/pokedex/rampardos'}]",https://pokemondb.net//pokedex/cranidos
0410,Shieldon,0.5 m (1′08″),57.0 kg (125.7 lbs),"Rock, Steel, Pewter City","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Soundproof', 'url': 'https://pokemondb.net/ability/soundproof'}]","[{'id': '', 'name': 'Shieldon', 'url': 'https://pokemondb.net/pokedex/shieldon'}, {'id': '', 'name': 'Bastiodon', 'url': 'https://pokemondb.net/pokedex/bastiodon'}]",https://pokemondb.net//pokedex/shieldon
0409,Rampardos,1.6 m (5′03″),102.5 kg (226.0 lbs),Rock,"[{'name': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}]","[{'id': '', 'name': 'Cranidos', 'url': 'https://pokemondb.net/pokedex/cranidos'}, {'id': '', 'name': 'Rampardos', 'url': 'https://pokemondb.net/pokedex/rampardos'}]",https://pokemondb.net//pokedex/rampardos
0405,Luxray,1.4 m (4′07″),42.0 kg (92.6 lbs),Electric,"[{'name': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}, {'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]","[{'id': '', 'name': 'Shinx', 'url': 'https://pokemondb.net/pokedex/shinx'}, {'id': '', 'name': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'id': '', 'name': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]",https://pokemondb.net//pokedex/luxray
0404,Luxio,0.9 m (2′11″),30.5 kg (67.2 lbs),"Electric, Route 222","[{'name': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}, {'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]","[{'id': '', 'name': 'Shinx', 'url': 'https://pokemondb.net/pokedex/shinx'}, {'id': '', 'name': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'id': '', 'name': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]",https://pokemondb.net//pokedex/luxio
0403,Shinx,0.5 m (1′08″),9.5 kg (20.9 lbs),"Electric, Route 202, 203, 204, Valley Windworks","[{'name': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}, {'name': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}]","[{'id': '', 'name': 'Shinx', 'url': 'https://pokemondb.net/pokedex/shinx'}, {'id': '', 'name': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'id': '', 'name': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]",https://pokemondb.net//pokedex/shinx
0406,Budew,0.2 m (0′08″),1.2 kg (2.6 lbs),"Grass, Poison, Route 204, 205, 208, Eterna Forest","[{'name': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'name': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'name': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}]","[{'id': '', 'name': 'Budew', 'url': 'https://pokemondb.net/pokedex/budew'}, {'id': '', 'name': 'Roselia', 'url': 'https://pokemondb.net/pokedex/roselia'}, {'id': '', 'name': 'Roserade', 'url': 'https://pokemondb.net/pokedex/roserade'}]",https://pokemondb.net//pokedex/budew
0407,Roserade,0.9 m (2′11″),14.5 kg (32.0 lbs),"Grass, Poison","[{'name': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'name': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'name': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}]","[{'id': '', 'name': 'Budew', 'url': 'https://pokemondb.net/pokedex/budew'}, {'id': '', 'name': 'Roselia', 'url': 'https://pokemondb.net/pokedex/roselia'}, {'id': '', 'name': 'Roserade', 'url': 'https://pokemondb.net/pokedex/roserade'}]",https://pokemondb.net//pokedex/roserade
0399,Bidoof,0.5 m (1′08″),20.0 kg (44.1 lbs),"Normal, Route 201, 202, 203, 204, 205, 208, 211, Eterna Forest, Lake Verity","[{'name': 'Simple', 'url': 'https://pokemondb.net/ability/simple'}, {'name': 'Unaware', 'url': 'https://pokemondb.net/ability/unaware'}, {'name': 'Moody', 'url': 'https://pokemondb.net/ability/moody'}]","[{'id': '', 'name': 'Bidoof', 'url': 'https://pokemondb.net/pokedex/bidoof'}, {'id': '', 'name': 'Bibarel', 'url': 'https://pokemondb.net/pokedex/bibarel'}]",https://pokemondb.net//pokedex/bidoof
